center,target,cfx,cfy,cfz
3,399,130803727.72229713,-46889156.7271752,-26664684.622916095
3,399,48306514.0568035,165183047.81848955,82493541.86586101
3,399,44666329.94693286,-11516120.619850133,-6253400.541837192
3,399,-42258858.25149859,-112772491.79170105,-59292193.41578356
3,399,-87825962.22604398,36285832.54355458,20955509.260186866
3,399,-103860927.70267631,-318356933.5917254,-162426840.7439609
3,399,-167439818.71514615,60867746.385699905,34679683.932539046
3,399,-90853095.9703974,-297792216.3246813,-149907427.15052828
3,399,-133163643.03890869,43726602.23542016,24613594.862612937
3,399,-15430847.066285485,-72111111.73566948,-34185169.74009076
3,399,-11709472.701138213,-1428809.5593792056,-1175893.3644668665
3,399,61422415.142414555,177462946.5062822,91675613.8589384
3,399,102431997.7190612,-39139761.25801796,-22415936.603616323
3,399,77933847.44647816,251892878.58864465,127141351.71338874
3,399,121051096.70416854,-40041370.85802787,-22550499.848396953
3,399,20440796.32489283,91718352.0314436,43723817.78184387
3,399,31685631.74360252,-3999064.6803475786,-1786180.8178756512
3,399,-65792694.62836992,-175958022.91888943,-92501493.41598843
3,399,-92891029.2929337,39914517.860340975,23144332.454358358
3,399,-112593217.14953704,-338741626.3717577,-173526141.59237498
3,399,-152876024.47924957,56639324.04912618,32344161.317740444
3,399,-83092365.23522566,-267989921.29936644,-135357559.08112234
3,399,-100996103.51732053,33045029.859855883,18593516.917356733
3,399,-863451.0986626256,-20705822.79080061,-8683664.002128541
3,399,20147023.343941372,-11760155.635553548,-6986819.075329832
3,399,69327191.43928757,207241574.8374851,106280410.37458175
3,399,112873049.98303394,-41981130.99906169,-23983115.7392409
3,399,73725402.45548084,239117617.94592148,120619228.39854622
3,399,103461104.17687614,-34070991.60373878,-19188044.2740749
3,399,12818454.368435062,59658947.30288298,28306181.22346867
3,399,1891694.7944766034,4220873.536036652,2717973.5892277155
3,399,-59255362.754639134,-172953492.21287134,-89137158.5201598
3,399,-105958269.05615689,40084374.15349932,22937985.66325312
3,399,-78797774.26053093,-255631051.58429584,-128918133.31994963
3,399,-127724471.81818673,42253581.09895526,23805734.180362895
3,399,-24730288.27714849,-106310959.5478139,-51004261.076718785
3,399,-39866293.5575005,6602241.612956423,3255005.778267886
3,399,63298150.614122346,166666207.76505175,87938998.79150818
3,399,91957748.31995404,-39976250.551619634,-23196381.649733204
3,399,115822939.16833855,348679999.0966014,178587520.61365682
3,399,164378133.94594046,-60731973.755434245,-34662031.85787361
3,399,88990869.3480364,289917802.9952046,146125244.0516713
3,399,118764565.48372477,-38412248.874356166,-21572728.55949912
3,399,50592.7751705797,26294564.898770224,10662424.061719868
3,399,-11521778.751102274,10763371.306082707,6566289.652863504
3,399,-85766091.2045296,-247392689.687856,-127868220.81873247
3,399,-127273408.7260271,49824897.25746707,28630861.866029903
3,399,-106651101.31288674,-331195062.09472805,-168551783.35652834
3,399,-142222051.23049495,50341340.43980578,28608563.41739636
3,399,-52729366.5161132,-177463446.27173024,-88904552.26736338
3,399,-51240124.50496532,14768543.319452845,8175804.77001951
3,399,27281664.112958733,74457483.0711158,38927160.325819075
3,399,66913200.87277984,-26110908.473547474,-14988805.002082204
3,399,66515375.71949647,213973021.1329501,108087150.18461831
3,399,114444370.22813793,-38540666.249984674,-21764707.965180032
3,399,34692079.95013378,131575685.91182488,64458939.78580576
3,399,54419010.37206499,-13379334.476349324,-7216472.070881474
3,399,-37292310.535481155,-92099220.58842798,-49336301.03427984
3,399,-59163400.75248196,26490982.094232325,15410081.61321939
3,399,-83005477.0076931,-253142776.81530318,-129290916.8940913
3,399,-125744537.24657226,45031343.64086322,25612707.35409251
3,399,-55646017.70592145,-193286941.2842794,-96213886.98830873
3,399,-81231938.9549974,22928199.08619893,12640620.134802599
3,399,32141132.550153732,66422308.59429775,37290820.96726776
3,399,47845255.31589786,-25838993.43685467,-15264465.516653972
3,399,116508020.01439697,336796480.658894,174007590.7513706
3,399,163530442.02547085,-64413436.586233154,-37022428.217626356
3,399,132550674.63482387,409058067.8016148,208447134.04093063
3,399,174106434.56541663,-62273468.07287974,-35421897.326839685
3,399,66080617.242778845,221511037.4035204,111046195.03454494
3,399,67712797.48195708,-19709069.659141682,-10921098.788228687
3,399,-34860361.71599544,-90475186.84160577,-47875184.82460472
3,399,-77761188.52330537,32278883.156700276,18645171.00471814
3,399,-98195290.07087563,-302072696.62183553,-154013231.46822062
3,399,-156750885.78408107,56656737.220006965,32261193.306700304
3,399,-84901776.10657576,-277437563.62436604,-139762654.7147497
3,399,-119923407.0719856,39675750.16007964,22359169.589463357
3,399,-18806761.238158252,-74578300.35632099,-36298939.173857085
3,399,-11962578.065174207,1091821.5313315364,418434.2036950576
3,399,34940104.801924415,108054708.49598794,54995284.71468751
3,399,67316282.14869143,-22932240.143554717,-12964792.199138094
3,399,24930320.533960365,99087646.44023214,48134113.748547524
3,399,46574550.52347622,-10191838.42652545,-5376417.8069015555
3,399,-43109074.84200737,-101602556.44714783,-55085529.786954634
3,399,-57282960.19907009,28849110.428658374,16947423.66525223
3,399,-110354851.40310642,-320765430.91747326,-165526259.9700623
3,399,-152415960.50890854,59452982.88628375,34129548.279789254
3,399,-113346853.61519024,-354332752.2667139,-180074499.21357656
3,399,-147953375.40014502,51377909.42928539,29117879.939456686
3,399,-37317269.390096165,-138417818.525288,-68094993.91263877
3,399,-30482287.886732336,4494803.04272203,2141112.9766067257
3,399,69499733.66269493,191836826.4422896,100120881.4666718
3,399,121885765.43291566,-49888494.262565464,-28778463.74087119
3,399,132838638.41757834,405364495.4471407,207036478.99150634
3,399,200175582.55160126,-73391022.1309537,-41852990.12565897
3,399,111001668.70406821,357699040.94766253,180692874.2362662
3,399,151121176.48973218,-50969720.83857919,-28787561.007128775
3,399,27529967.15656724,104818131.17132714,51353355.00065268
3,399,19251878.91050541,-2655225.9854411185,-1239106.596238901
3,399,-48668392.10139753,-144489853.9094817,-74197040.70805776
3,399,-89901715.78008324,32969819.654069945,18797371.58190466
3,399,-59506590.049374,-198912342.3163398,-99739780.01082005
3,399,-95489357.60727036,30067811.465663496,16828839.024762444
3,399,-4282599.640083972,-38343961.118526414,-16903463.659065116
3,399,-5885483.10988937,-3969294.0669826344,-2655441.170447065
3,399,61451391.078597054,174643925.76298106,90554550.1412481
3,399,90699584.81504707,-35582158.64483777,-20440688.089773234
3,399,73611031.44734919,234546890.35039628,118735769.14586262
3,399,101609524.9955102,-33751962.00146223,-19025567.528558604
3,399,14393834.61314461,68274849.37135099,32295690.939066973
3,399,8776316.814066853,3406847.4201456616,2364188.917784228
3,399,-71310821.39552706,-199324021.74618748,-103724624.76208411
3,399,-114184874.38180736,46276343.21105606,26671230.917321496
3,399,-111888972.78905253,-345098842.3787994,-175850731.97932154
3,399,-161567189.86472422,57777799.44901083,32856867.154664673
3,399,-68060220.65018834,-231440968.56728312,-115680520.42661813
3,399,-83195101.5599565,24166107.50385058,13377955.219693625
3,399,33613511.9868911,76984280.17569938,42030622.790746346
3,399,72182342.042505,-32842729.98232668,-19137224.369692802
3,399,120717898.53880018,360792558.8933211,185074996.4409404
3,399,194047027.43534967,-72828785.50764164,-41643964.80530076
3,399,132513745.39051712,420092278.15757275,212902919.60673118
3,399,197993659.1349526,-68783394.5792439,-38989284.362681635
3,399,68029405.25094275,233183323.44250023,116408717.50465815
3,399,92506132.5145805,-28332109.635729782,-15808144.674282677
3,399,-14668434.335922174,-30276355.674313925,-16969736.062487017
3,399,-30096146.615889944,13312781.988998054,7732100.547982447
3,399,-47289471.13117996,-152103221.21374592,-76840564.88178739
3,399,-70919381.22561872,22793624.13663369,12791971.213704605
3,399,-7834177.294903939,-46256805.678891025,-21257593.815826166
3,399,-6089786.264022377,-3911553.019442037,-2622482.230410299
3,399,61946990.58369325,172090948.419411,89672919.79040028
3,399,94844167.25042881,-38704036.34323132,-22322821.76890809
3,399,92564800.49761358,286196647.86019367,145759090.20975044
3,399,128869305.7791761,-45549741.25020241,-25870034.587844394
3,399,46284045.66222142,163132542.19820178,80992504.38857298
3,399,47907242.15751653,-11485364.226086332,-6167231.2428670665
3,399,-49558999.61645952,-129735134.2451253,-68529819.86190304
3,399,-98161163.18298991,41475555.24326086,23995893.144942623
3,399,-123526979.44350602,-375223370.9465427,-191809929.7202103
3,399,-200294358.14908493,73686522.92564605,42031799.1242721
3,399,-118374004.20785792,-383294231.99480194,-193418052.1037887
3,399,-179342821.2600796,60292575.663177386,34031145.3421083
3,399,-38455555.31621243,-148245999.1329059,-72447053.94689779
3,399,-51683542.458927765,11882703.95800203,6323561.786952689
3,399,53258391.10905416,144756831.6752418,75803232.61400366
3,399,83332385.37411864,-33889077.42191309,-19540372.705359187
3,399,86436220.4614987,270302214.91437006,137355811.43872562
3,399,124233687.69792041,-42949902.86627257,-24329418.316071145
3,399,40651115.250906825,146422213.10674196,72421942.90463378
3,399,49855970.193761066,-12423091.28170115,-6713695.20957075
3,399,-38756357.02050319,-100757705.35354832,-53296856.974137306
3,399,-64917079.89846983,27659571.533375043,16016756.255720606
3,399,-79348093.19969435,-244966922.3787327,-124797292.26521069
3,399,-113123997.74972075,39933081.32454858,22671783.19889237
3,399,-42551873.79950556,-150371472.00820237,-74622631.80499376
3,399,-46035962.045633696,11224142.732818501,6037929.33828102
3,399,43963298.02712677,114265826.01421107,60458513.021947496
3,399,85642498.43620642,-36314353.30580674,-21024772.112984356
3,399,109600166.07483584,333409225.40754706,170386130.95682117
3,399,174251781.98921412,-63811619.074738085,-36387560.22949215
3,399,100395156.03395689,326423996.2482534,164596147.16839844
3,399,145964665.053096,-48495443.91995564,-27337781.059643995
3,399,24912538.236168355,100963939.15163985,48946341.50837473
3,399,23768537.66423401,-3189808.150031292,-1468900.6433082537
3,399,-52239112.58601147,-151189149.19050968,-78056672.51064058
3,399,-90539163.4925515,34013889.726899795,19447136.058197908
3,399,-64235455.762763575,-213579162.26042584,-107194533.39634971
3,399,-100901091.25046206,31479250.648381867,17596779.631285187
3,399,1626956.6742380299,-27140311.830042325,-10445065.589711979
3,399,2341906.5491484646,-9319168.292047154,-5859129.851301413
3,399,92364579.01243496,257778674.3992554,134214617.26200886
3,399,133395170.17176093,-54608781.95594113,-31512456.3351962
3,399,132572546.1181986,404116594.83023685,206453500.80134648
3,399,181643225.25329304,-66121804.089542694,-37684691.59389864
3,399,86690777.1050796,283989910.40962845,143004717.52894196
3,399,103358141.78293286,-32785814.918919224,-18377141.65549856
3,399,-11661719.392333694,-15571455.34004499,-10046348.520302916
3,399,-42128781.210270666,20162617.334562752,11795791.031931086
3,399,-87825804.98458923,-265548276.9730431,-135868363.06170538
3,399,-142103672.16760397,52278627.22167655,29824077.208605036
3,399,-88153829.09733859,-285496741.16573626,-144073749.78814477
3,399,-124402571.64694875,41542034.62061214,23431620.973456588
3,399,-23925975.884964265,-91923160.18187988,-44977959.75965093
3,399,-16764331.985896936,2289734.268809891,1059871.1426561691
3,399,39727492.299075425,120092474.52061595,61411325.53666995
3,399,78314277.6720468,-27614321.848641537,-15679035.830276504
3,399,40470874.21415133,146348144.3712455,72288016.84922482
3,399,71967642.75294033,-19523679.09400484,-10697769.2891223
3,399,-26965068.520438697,-49297532.12906206,-28689084.645892248
3,399,-34105063.18735582,21047413.351377632,12548123.226149365
3,399,-105028379.64927456,-300464920.8551105,-155579112.01748094
3,399,-147585212.392474,58528339.07366137,33663061.23031526
3,399,-121429224.90975003,-377023828.25042105,-191866251.17997634
3,399,-163034049.57695517,57218002.666712016,32474128.90116501
3,399,-50801371.81294067,-181018359.44152963,-89695112.89579171
3,399,-51951549.15729608,11902706.131758196,6339947.527959845
3,399,62149863.42361778,165666032.20484897,87154516.18669099
3,399,110749508.0585001,-46754365.48533346,-27049485.790933963
3,399,137959765.06978083,417062947.6622804,213436321.64606896
3,399,206834679.34092888,-76843180.26628527,-43884332.352743715
3,399,126907957.51404637,403144892.95424956,204248331.02656993
3,399,171377722.84251618,-59336930.59792373,-33616408.79115303
3,399,48693715.28842899,166542981.70383006,83203180.14856589
3,399,44887765.99606424,-13096878.625010937,-7256159.591326026
3,399,-25952852.26934077,-78667546.9957599,-40189250.5922638
3,399,-62865494.13557404,21810328.62680882,12358480.48699276
3,399,-35993344.24444727,-130801929.4609394,-64557838.26978899
3,399,-66542802.69854854,18300077.958024774,10048162.073671428
3,399,18384390.38279697,28948403.405392278,17661359.08467094
3,399,22987446.87845186,-15040398.001842981,-8998047.980915241
3,399,77157297.37594512,224043737.30444324,115616663.81786163
3,399,109742162.85489826,-42021320.53479444,-24078319.216910373
3,399,73563642.82562518,238679741.1697868,120376877.77027163
3,399,97145205.27985838,-30798255.523915682,-17258334.265815128
3,399,-6414634.98296722,9296004.561955035,1676127.8893750922
3,399,-26129133.645579252,17584340.617193256,10536781.650682336
3,399,-109221096.1627835,-312642693.3052842,-161872197.22942466
3,399,-172642850.83282945,68602618.84758466,39462121.11059597
3,399,-156824602.010826,-481965327.19227207,-245806490.90641874
3,399,-227490048.7363064,82476686.62239169,46980646.50242983
3,399,-111682807.63680421,-363925161.7917927,-183442193.39288667
3,399,-144519852.3936916,47481402.544645905,26734464.051659204
3,399,-8553594.25332404,-48295558.84763277,-22343392.66520944
3,399,14082290.181834046,-9924236.377576312,-5955930.7719788635
3,399,74070089.9991218,224037559.5280489,114614419.62140909
3,399,128911861.65121114,-46899304.18588865,-26719189.579405647
3,399,78973977.23236062,260742942.0978881,131078465.39617279
3,399,122211330.86681549,-39620949.0852181,-22266395.584485542
3,399,16721907.882629547,75149562.45745352,35845617.59283885
3,399,20892200.689263,-2336023.4525985145,-998957.6951534158
3,399,-45676123.31484892,-132103358.20616938,-68216389.07251629
3,399,-69654632.12131944,26021054.314160313,14862657.312051415
3,399,-44019864.20880014,-150571930.56379965,-75168928.83032057
3,399,-58287507.2621176,16107285.418678388,8844185.064383889
3,399,26724154.285918303,55563373.663611695,31126710.95967183
3,399,52069339.687264524,-26054164.78147631,-15305395.649351211
3,399,107388282.39309578,314489824.74327034,162009260.74400157
3,399,166155572.35415167,-63976232.54106531,-36680622.76898728
3,399,125431123.01117536,394190148.1681086,200115298.99413517
3,399,178486137.74373162,-62206989.62362941,-35270282.161134966
3,399,58177796.1078937,204365167.65954918,101553286.50366703
3,399,65631198.68765973,-17452399.128222454,-9533161.100906363
3,399,-45952280.891582206,-120762084.62081805,-63707191.98598802
3,399,-90841689.19336355,37522141.24920133,21664029.543506224
3,399,-106966845.61816116,-331364872.76027435,-168688836.4975545
3,399,-171259881.79810727,60876009.285019025,34590943.02883288
3,399,-80288505.53582884,-271143916.0420689,-135707230.6684631
3,399,-118112964.53892002,36737333.42919743,20528578.37011483
3,399,5879296.723316282,-8531568.172596728,-1565396.3556037662
3,399,15834530.725078326,-11593603.559728054,-6983774.244102429
3,399,74862760.05596672,222523449.15444794,114262693.26264937
3,399,112914396.53050628,-41643471.412734345,-23767465.104410037
3,399,66887537.298406884,222107151.23111796,111529413.25973974
3,399,90855825.4808718,-27941486.34526502,-15596199.367082234
3,399,-10339715.533921074,-6224529.169904831,-5848107.631268101
3,399,-27741457.64546717,16558237.373541573,9845300.113008564
3,399,-89109175.69835141,-261122393.103114,-134491971.86785153
3,399,-136237676.5916065,52132272.52192088,29864004.507476065
3,399,-100714097.59390776,-319066317.3566222,-161715738.15715766
3,399,-137061487.9846378,46943456.676677376,26554773.23981448
3,399,-35109092.57566327,-128545823.06293303,-63409812.95988171
3,399,-26791958.099726938,4796176.249609094,2409486.833493994
3,399,50318938.99397143,144914461.9921773,74888153.4308619
3,399,100376459.97873539,-38027840.23570431,-21769828.749534894
3,399,80605074.47762598,262292823.84968516,132198674.39054106
3,399,134115985.01079412,-44231762.96933112,-24914369.91069314
3,399,28736029.313258585,119638475.05207883,57704245.269740365
3,399,44222878.45423905,-8135199.196632196,-4128289.919279557
3,399,-59916763.789366156,-158883434.54129896,-83682194.21440749
3,399,-91756099.18614838,38836547.91473256,22476280.51581499
3,399,-105822265.1402837,-325187988.95344335,-165838424.7636938
3,399,-154086847.34501117,54810013.70036499,31148335.57711412
3,399,-63641786.8171837,-220246081.0968544,-109730811.39355737
3,399,-83669154.79073368,23483005.590452384,12932437.645990683
3,399,38118212.162740335,87368241.3822122,47680907.241529986
3,399,66432781.98821317,-31532715.948408317,-18441449.894512128
3,399,120547274.18915541,357406249.38447684,183647807.60885867
3,399,175504645.83492386,-66536277.95360892,-38086708.838402964
3,399,120944795.11572228,381033303.3702536,193363563.18853283
3,399,157731645.88089773,-54767629.794720545,-31041472.64179212
3,399,45340286.2002982,156496583.71253806,78052234.42318471
3,399,34494345.635371365,-8766069.511040991,-4755530.8232785575
3,399,-38285554.259706676,-113925463.88408715,-58445588.92741329
3,399,-85928274.43433145,31195988.250140984,17767953.620491687
3,399,-60028696.61731341,-202571515.86201686,-101379755.03129037
3,399,-103509338.96255362,32504988.47905313,18188011.99071939
3,399,-9114357.734491892,-55281046.26223732,-25330379.29454263
3,399,-13753787.026327794,-1364826.0431722905,-1188657.8568699593
3,399,57222427.224361725,162708073.91349235,84332077.91620323
3,399,88977134.80089925,-34184618.66103136,-19597841.072282262
3,399,64924234.0167782,214331481.8081137,107715052.74925098
3,399,95300628.87478581,-29265313.283184998,-16333482.453450512
3,399,-10142264.985772494,3556599.122000883,-1862651.178226502
3,399,-21058021.02960145,17395407.00431957,10529303.666505886
3,399,-118299819.65962711,-332578026.34567845,-172885327.5463722
3,399,-176717107.23216763,72175589.70250608,41623235.34366117
3,399,-176500423.18239594,-534837134.80683666,-273579713.03151906
3,399,-247743110.3405398,91771844.5015117,52389445.51866349
3,399,-138615487.8230988,-441307453.39354104,-223487626.251785
3,399,-175232114.55044487,60051459.38251373,33975036.83661119
3,399,-34814965.35046663,-125850504.81918193,-62244831.47268767
3,399,-15949192.94092958,1896893.6252029901,828105.1288695409
3,399,54240750.14535148,164975856.387065,84281310.89463547
3,399,106168109.21038972,-38058818.91339106,-21650118.052614026
3,399,66183136.48476546,222401829.453112,111417652.74583358
3,399,105830878.07335684,-33441149.702213738,-18730338.522272117
3,399,9082315.413897716,50937590.14526433,23581678.324063472
3,399,7759135.5079288855,2075616.8595498493,1496534.3284061875
3,399,-48225191.994875126,-143298959.25993085,-73556529.4951931
3,399,-78323925.1831506,28065570.424813148,15964690.02816186
3,399,-38907326.33482502,-140460240.75740248,-69403444.00439571
3,399,-56924331.23641185,13987494.547702208,7541740.043639085
3,399,41167578.033252954,94006287.68134585,51375789.03485403
3,399,66897269.7508195,-33035983.646320146,-19376118.59480142
3,399,128303094.07119407,374440557.5586021,193054023.52302575
3,399,190193388.11154878,-73820837.75845374,-42352923.67782628
3,399,146317262.24087083,456012967.5778501,231906160.3957861
3,399,202046572.1401924,-71408771.4224058,-40549173.47067216
3,399,74092660.22816789,251427406.07779816,125759611.30718489
3,399,82236159.20514402,-24072386.789625354,-13341326.623990726
3,399,-34051210.07143062,-87069226.49013768,-46214485.81066291
3,399,-78162627.89926705,32046314.094690446,18486339.80914602
3,399,-93597003.31071791,-293956458.5171495,-149222833.70268503
3,399,-153191864.70714104,53318452.82887892,30217908.45040281
3,399,-61700322.26144732,-216399815.40794492,-107541423.58251113
3,399,-89408156.57015522,25745517.244052645,14227809.793796033
3,399,26861352.43080307,56741493.52059732,31635932.705483455
3,399,49324731.26314025,-23529755.262659762,-13768327.628858844
3,399,91046749.34545963,275534856.48935944,140953385.9136298
3,399,138822931.74419206,-50374506.39120356,-28693616.80600298
3,399,74759815.97747168,248680364.68414256,124836414.56372805
3,399,103473173.31323922,-32328731.08615106,-18076971.061797537
3,399,-4502020.033511787,9757963.024677746,2516795.294800272
3,399,-18444588.62929253,12115844.499738317,7251448.969647108
3,399,-72197035.75202002,-215749780.799731,-110651005.25662825
3,399,-110292038.2269938,40506075.734768584,23102303.57863211
3,399,-63774731.969881214,-213249018.4256649,-106934537.28880256
3,399,-82008247.04596399,24644783.0521289,13704599.189299526
3,399,17082775.631922092,27620808.926728714,16685271.863877932
3,399,48350499.48791397,-23782377.803900324,-13953218.350867128
3,399,100718388.47540195,300603668.8602193,154217734.3589019
3,399,168939366.2485024,-62982851.684425,-35987524.47523734
3,399,112661513.20516793,363592019.0131159,183590445.68665218
3,399,172306455.58417174,-57822554.206115775,-32635035.84793524
3,399,39912067.859490745,153731904.1129549,75145563.51650402
3,399,51052370.82378791,-11201913.917597603,-5909360.853836158
3,399,-56361778.686481655,-153498929.15946254,-80329739.64338231
3,399,-93814622.27754527,37804490.95420039,21775016.553802676
3,399,-93436335.08870967,-294935419.056222,-149574245.9695683
3,399,-139984412.30226758,47691722.463873446,26962010.610443532
3,399,-39022064.449333906,-148725807.96392468,-72815145.23158078
3,399,-50228322.44459495,10610636.19211844,5546756.022314863
3,399,60682313.54397738,159675090.40105793,84248758.75843112
3,399,95577622.68409696,-40968941.10532667,-23749323.134910382
3,399,121665680.09805089,368169479.41183126,188374683.88390538
3,399,171137335.14585423,-62923760.67969908,-35902245.515630804
3,399,95680923.41772571,307919145.36605394,155613266.44922525
3,399,114794221.46021569,-38180211.43838293,-21528788.691683136
3,399,11747131.415370382,49454888.69879865,23875033.375841662
3,399,-17218235.83932012,8755810.163373822,5146493.042709288
3,399,-51075543.72470052,-164147526.74260354,-82902957.11370589
3,399,-102460407.96615419,34275976.0748171,19335488.92450334
3,399,-35353672.83274477,-137433471.97060353,-67033004.87022145
3,399,-62936645.89250357,15139793.469690137,8126243.775170564
3,399,42488575.21620534,100053843.74472062,54235514.3503576
3,399,63893348.526051976,-30266628.825648088,-17698423.89929721
3,399,106194059.54159129,318001440.57206297,163040828.4887574
3,399,157483135.26305893,-58015335.00869906,-33103542.703901958
3,399,87913839.32371125,291001712.01518077,146208784.10485062
3,399,121830009.01115906,-37983497.82066255,-21234271.392350107
3,399,-9873578.248431677,3374154.852189476,-1821695.6428214142
3,399,-27151147.771096382,18496781.694896232,11095563.484886123
3,399,-114168632.33632922,-329913856.95145434,-170453027.67590195
3,399,-172742041.96057865,67501454.42825437,38763949.38049052
3,399,-143832865.80456132,-446863892.90087974,-227404564.12521544
3,399,-198104564.42279467,70371130.67117289,39990522.46446637
3,399,-79713330.95323464,-265314518.63062954,-133211556.05651271
3,399,-87817978.99602434,27190574.94521285,15190445.18321912
3,399,19517452.2868717,47636084.60601646,25539935.8273959
3,399,59696981.76315615,-23761852.752613004,-13665904.115172785
3,399,69834989.9493645,225243897.46730566,113719882.67372333
3,399,119939082.44596589,-40100772.857950024,-22614728.915639948
3,399,35985782.19212539,136774041.68115985,66999123.28012968
3,399,52228330.699190624,-12632163.021896835,-6778772.88876126
3,399,-38709764.374587245,-100544977.86528654,-53188153.81311478
3,399,-66140988.402437896,27348868.69192253,15804707.331440557
3,399,-73329798.55133508,-232812619.12028307,-117920008.87392572
3,399,-111874886.47762854,37209495.47344138,20985968.500132173
3,399,-24261329.190560658,-103979072.3094896,-49924133.00960133
3,399,-29216241.697254557,2400387.109945226,844238.1315751816
3,399,73347378.94288301,197240737.4547998,103546012.41021366
3,399,117061380.30493881,-49348951.9908772,-28551053.35490465
3,399,135271511.70012277,411267405.5992646,210203026.4417685
3,399,197482217.85552174,-72086157.74718921,-41089103.581865385
3,399,103012882.49440385,337978064.95071584,170125093.90821114
3,399,133317280.76591216,-42671906.977412894,-23938754.91392475
3,399,-3053356.62767333,17972764.26279882,6314907.600104284
3,399,-31512222.225600254,17905008.738427803,10617560.092337703
3,399,-100066579.12264282,-298313133.4696605,-153083579.80521166
3,399,-166975217.1455216,62228870.75914804,35554137.6662671
3,399,-114509979.12098345,-367763009.97640866,-185891538.07731014
3,399,-170059501.61034805,57641873.78841293,32571968.73979684
3,399,-45692979.906876884,-165211528.5667189,-81679727.59600185
3,399,-53882276.22952206,14284263.739189066,7794924.54119238
3,399,35647795.51937133,100107043.57330157,52008978.30409632
3,399,66676421.210661754,-24985634.38140395,-14286433.20140008
3,399,52178066.66042268,176485596.58475173,88289114.63604055
3,399,79735811.42856835,-23661824.67371477,-13139935.217124628
3,399,-10091802.358791728,-2565603.5256600017,-4293366.752211763
3,399,-22630299.8949779,15492562.244902715,9296369.754172487
3,399,-89684421.00482942,-259716573.63035032,-134105629.57509299
3,399,-138122019.46799818,53313714.36578622,30580003.350158118
3,399,-106264943.0639311,-337109627.48358977,-170807323.56449738
3,399,-148319516.86245835,50303433.129494704,28433554.102884453
3,399,-34849347.10643012,-134140716.3300958,-65584597.053512484
3,399,-28193140.42234254,3295189.1617487217,1434259.9423525326
3,399,69677956.5435305,195719403.74827573,101719453.00311366
3,399,128326976.73775008,-50588808.06616501,-29074585.66818824
3,399,120456734.52735016,378229302.6848602,192026627.0412013
3,399,190717692.83193398,-66600449.27403783,-37769378.93828341
3,399,76283199.43211104,263279752.13016224,131243819.78396575
3,399,108625604.86950965,-32435685.826441593,-18024849.208751526
3,399,-20926679.472477622,-39023368.23726785,-22531764.58256847
3,399,-42202873.26795247,20428768.923522793,11970763.040894935
3,399,-82966644.83083594,-254796435.0366624,-129934676.52934061
3,399,-126800329.97909398,44569360.41042815,25301250.99439132
3,399,-53734865.894392826,-189883082.65375283,-94229086.00462882
3,399,-71039842.01519196,18761867.469464455,10240492.474070601
3,399,41185044.219365045,98154055.79011565,53036209.494041525
3,399,73024702.58822335,-33438491.326593652,-19492817.041969053
3,399,118363219.54944874,354362669.9154593,181705833.60455024
3,399,175393594.6035674,-65398652.19694931,-37367660.02567343
3,399,112180160.94964142,357822767.9793143,181136656.80451173
3,399,146277086.68266124,-49738577.88633297,-28120191.20737676
3,399,33805384.92690893,120681615.38216029,59834192.584105894
3,399,17139660.07271985,-2936134.1025045933,-1461811.417821568
3,399,-39980718.23012478,-125683622.05180088,-63742682.68707398
3,399,-88972657.28354514,30140356.95079569,17033696.921531517
3,399,-37994726.34993617,-144966470.68945605,-70929372.14202556
3,399,-71021270.498305,17751130.249020763,9601076.429421166
3,399,38923160.415898345,84208060.08176179,46673964.29089011
3,399,55858707.48641758,-28959117.377210423,-17049037.572383534
3,399,117079829.2329797,343921191.5302825,177055071.18234462
3,399,171883936.55676004,-65292994.91268979,-37376254.48561
3,399,116119135.06417306,372290697.38538384,188234694.6519978
3,399,160365014.29116923,-53300071.504997425,-30044108.488564316
3,399,22558428.446918916,102578680.02429749,48823345.09581942
3,399,14405801.581124868,3372230.540818911,2475491.6029728143
3,399,-96187766.69688544,-271170320.48489034,-140859777.85189685
3,399,-154532584.60515258,61828090.0074326,35590718.10679612
3,399,-150535109.5095313,-463060087.67585087,-236132059.0922757
3,399,-214730954.10942626,77625565.97788891,44201481.95948981
3,399,-107450807.67517878,-347212546.0198942,-175343476.67324564
3,399,-130628919.7632098,43865080.56594225,24762987.597260676
3,399,-18063867.04987944,-65018134.090909466,-32230396.53595899
3,399,7768826.889733838,-3677737.439616341,-2146035.013024782
3,399,30671834.921007015,108988671.00721377,53979857.318736315
3,399,68987560.62020397,-19928392.014811315,-11019339.612952208
3,399,-3941594.7565574814,19997679.785984784,6804878.336123612
3,399,892665.988024273,8090160.783537084,5153064.285547431
3,399,-81672434.1027165,-226396224.0327544,-118033005.34277183
3,399,-122164371.76492693,49672354.13900191,28640624.63850907
3,399,-117489675.53657359,-364446124.4469435,-185491081.0350083
3,399,-169117851.63898608,59290420.598340936,33639945.107344285
3,399,-61626306.82319649,-217874257.7089053,-108118271.23739567
3,399,-75139547.7110415,19494406.12548444,10601951.795448355
3,399,51956385.873189166,130211883.36819677,69489530.13528678
3,399,95125257.21384561,-41590318.27742358,-24151282.695979357
3,399,133712556.32078023,404510240.62868154,206962797.81611988
3,399,202886100.9838368,-74561986.94125131,-42539822.85649317
3,399,118296088.11243775,382768535.0833583,193205962.5734513
3,399,159579353.52195212,-52998617.37130111,-29879961.80660808
