source_id,plx,g,b,r,teff
5945048071337531776,5.78707936474823,6.071302,6.0732408,6.0254025,9641.491
5945066488157528448,2.8587419418630944,7.60012,8.312486,6.778291,4290.61
5945128885445151232,11.595391634283427,9.226068,9.519719,8.761472,6115.484
5945169361218264064,7.42370802371056,9.060345,9.321944,8.634826,6114.886
5945396994482570112,4.570500044950562,8.696363,9.254383,7.932766,5072.6846
5945469184292486784,20.380342748627907,9.360742,9.838627,8.71914,4865.3354
5945583945823489408,4.564036102403159,8.660959,8.892031,8.2672205,6704.541
5945648915776941952,6.490463156435323,9.428638,9.785639,8.896303,5746.4155
5945662011146925440,2.8241360864661793,8.093449,8.616501,7.407808,5094.6934
5945893660192148992,2.175669467174628,8.895551,9.059797,8.590105,8430.744
5945941905576552064,64.08529417744371,4.942752,5.293322,4.4427133,5590.9136
5946140058193820160,6.678532142522539,8.667628,8.897183,8.273689,6535.051
5946221112819185664,13.567531373540833,8.40304,8.655415,7.9811378,6117.4717
5946261141920075264,7.455553407271456,7.9531636,8.410621,7.330288,4952.024
5946299109428940800,4.521366008461857,8.767461,8.92964,8.469002,7377.872
5946514613701756288,8.674999842246141,7.5222034,8.002635,6.8738217,4925.697
5946515438335508864,15.19827822211685,8.195369,8.473153,7.7463093,5932.3823
5946574227850295040,14.660617352977848,7.1361284,7.4765873,6.617462,5469.486
5946652739854772864,18.637405732054173,7.6277556,7.875928,7.214483,6158.196
5946674313447878272,4.7509077324611875,7.4406404,7.932249,6.786572,4802.3174
5946685759563224960,47.70449668181444,4.6307707,4.859094,4.271103,6494.879
5946700912209734272,12.508755527283276,7.8791595,8.096182,7.50228,6415.447
5946790758601208192,9.643148364521004,9.092545,9.393835,8.61729,5746.567
5946838243759627264,5.08366339526422,8.521748,8.773861,8.102442,6330.376
5947018774134247168,9.97823950411796,8.80495,9.046518,8.402927,6262.561
5947046257620744704,3.9288580805537925,8.760501,8.974882,8.390778,7158.848
5947051759484257536,9.40177329299762,9.974052,10.351801,9.431061,5420.2974
5947231598356524160,9.2298855899502,9.825129,10.118343,9.363368,5852.04
5947351720006976128,10.188562518729338,7.1215596,7.25937,6.8596206,7164.4507
5947435523408038656,2.6490589676759346,8.560776,9.105247,7.8616347,4922.2236
5947520666842892544,18.057956597889387,9.324608,9.748727,8.733286,5116.095
5947561997295868416,13.323984255419104,9.54579,9.906191,9.016841,5601.58
5947570591534602240,1.0983598666024916,10.902149,11.147468,10.425911,6015.353
5947736652150523264,1.7773081315034596,7.7248945,8.391904,6.9371057,4701.562
5947924664334183168,2.2369629670529165,8.330827,8.795376,7.696926,4949.5967
5947968339875974784,8.709414005078404,8.347614,8.535227,8.008995,6701.8657
5948007853574272768,0.7090187588947011,9.21528,9.158597,9.280275,14738.838
5948086640457613824,6.425007540914188,7.096085,7.157412,6.9534945,9853.935
5948120450441613952,0.26247365308451803,9.831109,9.745996,9.940376,28941.826
5948161579043972224,5.443179146340654,10.036307,10.2869625,9.622489,6277.9204
5948201225862735104,8.738429657591388,9.843391,10.1658125,9.356961,5880.651
5948242736753347072,9.808816067026102,7.9979596,8.189745,7.6556783,6656.413
5948693227280433024,3.0174539413742654,8.263531,8.8283615,7.5510335,4517.0386
5948774896055431552,9.333422832506649,9.078047,9.363358,8.624789,5916.3774
5948865335210598272,5.087058001224403,10.13289,10.490573,9.611049,5697.382
5949042184790956288,0.5213693571684451,9.380115,9.439666,9.225904,19487.53
5949577470824765568,1.0861324882066716,8.157972,9.181802,7.16222,4686.487
5949668597189439488,11.623033619301493,8.776553,9.051135,8.330574,5959.066
5949684574458633728,1.3562644874618974,9.119443,9.661672,8.422091,5007.734
5949728554927473408,3.569827665495219,8.267184,8.775871,7.5986934,4986.714
5949801019622348928,2.745112661974228,9.20781,9.456111,8.797483,6766.038
5950107164894727552,21.828613447917405,6.929098,7.1633034,6.5356474,6286.7217
5950243882284038144,2.7177704268173866,8.258499,8.7576065,7.5956655,5025.8145
5950252403499725952,16.38209793441907,9.415728,9.831391,8.835496,5174.4116
5950406541284985856,14.623384139696103,9.481307,9.842172,8.949306,5572.5156
5950445775771595648,3.6325839746684636,7.8680735,7.8623533,7.8335333,11662.355
5950483846361673472,9.106281964725671,8.07257,8.249768,7.740831,6737.93
5950499450026786688,6.1173850461893355,9.885731,10.227045,9.370149,5885.0464
5950535424666050304,17.965626774116444,6.5275645,6.831488,6.049223,5805.5874
5950737253777450112,5.8005778417419425,9.7566185,10.193073,9.153682,5120.599
5950775427451194496,8.526633404808516,8.894757,9.164451,8.458311,6025.857
5950863319653164800,1.9123470711298332,7.0997076,8.287145,6.0219483,5085.944
5951309927528198400,19.245602656801903,8.929177,9.383295,8.304482,4905.587
5951351262296955136,11.895749483595214,8.02504,8.301413,7.577731,6021.0654
5951392253465879424,6.94325605347669,8.730455,8.905978,8.41153,6815.669
5951420462822602496,9.545444319339248,7.4812727,7.6645546,7.147998,6699.4673
5951458533405131264,30.82887644006943,7.372472,7.6868453,6.8846016,5673.5356
5951682417117093632,8.046618021917991,9.188614,9.473787,8.715501,5881.703
5951696508945340672,0.872225808084896,7.6277146,7.547699,7.7269917,16690.225
5951798797906183936,0.9867369435648632,6.563528,6.5886383,6.436725,35460.945
5951824121022278144,219.64625138839503,8.336431,9.658231,7.193375,3274.975
5951908302386701824,3.568426432851084,6.7237983,6.686321,6.747421,13579.657
5952141982969420928,1.7609720836434546,5.821358,6.2352242,5.2375736,5305.0093
5952182321307795328,5.22702154114874,8.435183,8.593625,8.1425705,7031.1265
5952252071570331648,3.0294937993553175,8.511311,8.987406,7.866733,5193.291
5952437408016298368,4.294276248916324,11.269728,11.609048,10.755317,5994.222
5952444383044606336,16.801080503391574,6.5764594,6.7607617,6.2436013,6708.175
5952467713311782272,1.6176255007411917,7.849219,7.8159103,7.8588796,14247.4
5952501248401557248,3.125292222283709,7.5122757,7.483957,7.520343,9996.882
5952668958281107200,2.100519847215567,7.598064,8.432511,6.701786,4240.016
5952911774195819264,5.758803622714494,9.282012,9.606607,8.785468,5717.3906
5952958469077686528,6.3262494648190675,9.912476,10.1812935,9.477034,6158.2026
5953060350029197440,0.8962538924482396,6.3832107,6.4969163,6.1228304,6870.8374
5953213731917665280,6.952065472314204,8.698167,8.944025,8.29044,6363.851
5953290251045943168,8.9433656755194,5.7411275,5.715109,5.7569485,10217.195
5953296916835122944,14.114782769630994,9.83015,10.255751,9.237141,5244.4663
5953339969599539328,4.017689063055803,8.238334,8.430803,7.8910527,7817.9585
5953518571489158656,5.160107663239195,7.003667,6.9723916,7.0259576,12076.846
5953634393855997824,0.7615621483457056,7.4325557,7.5564184,7.1575837,19947.77
5953705965185426304,12.479713653973254,8.400964,8.695978,7.9375205,5861.9624
5953770875046216064,2.3889251699693905,7.858576,8.219835,7.1830077,5344.7124
5953797297686203136,3.776486939103885,9.9143505,10.150241,9.517276,6665.9795
5953839525805839360,4.269410178835106,7.518858,8.094031,6.7985945,4475.865
5953851135080049920,3.071929097976018,8.378781,9.0138035,7.61284,4771.471
5953974697021249792,6.894243243449635,9.891719,10.233514,9.382703,6039.3193
5954042003428782720,3.1281379246356518,10.086104,10.340724,9.671265,6382.457
5954196695291486208,2.9910934086653658,8.478597,8.569321,8.288478,7900.9634
5954228581130227584,2.3024549663240785,8.270927,8.842016,7.5500703,4612.9634
5954341933908995712,2.487041004327123,9.811184,10.051032,9.414578,6504.5986
5954345541675673728,11.897664783921014,8.406968,8.663138,7.986498,6124.451
5954523971801666432,12.243460620381047,8.567554,8.866115,8.096315,5811.18
5954527476495436800,10.31692038914754,8.167267,8.413872,7.755375,6197.3945
5954547851821410560,4.158816159279095,7.559596,8.05917,6.895888,4819.172
5954777409233299072,6.729494354141824,8.996589,9.266671,8.557186,6002.9424
5954788782307839488,31.84798544098214,10.548301,11.369172,9.664512,4034.1694
5954910415784239616,4.628528571684041,6.701395,6.689822,6.677411,10623.883
5954960301796903168,4.39966381473307,6.9089246,6.886809,6.901502,10519.915
5955343619037656320,5.0592467961992575,8.151501,8.40939,7.726751,6112.416
5955528788002739968,6.011692211102215,9.739968,10.026648,9.284331,5957.0415
5955634856515216256,8.18523027133792,8.028865,8.347376,7.5343537,5676.2524
5955637330416520576,16.145239550364852,9.071332,9.419858,8.550853,5615.6606
5955748381095064192,0.6841368557171895,8.103742,8.455188,7.5644507,6548.414
5955862008756677248,5.202449363272241,6.0710397,6.0390525,6.0872126,10187.22
5956252193600523648,1.8646765417373963,7.1435757,7.818965,6.3518534,4685.5405
5956281609870289920,5.630217773599047,8.244348,8.346918,8.038531,7779.533
5956328373470707712,5.400698036205565,7.1447477,7.713143,6.429991,4489.018
5956333385663191680,4.936934293727434,10.090637,10.335039,9.685647,6534.1074
5956542567751992576,6.778797792390226,6.4198484,6.926561,5.7518425,4817.056
5956542846976454912,7.65330843826026,8.512057,8.706387,8.168308,6649.576
5956625619572502016,0.21949456537484105,8.379812,8.358186,8.350806,24105.457
5956686848630123648,5.549548423855752,6.730892,6.8592877,6.4786787,7800.805
5956869225779023104,3.8345784721160165,9.081532,9.268124,8.751978,7111.4204
5956895309175936256,9.999669089688087,8.900053,9.202615,8.429877,5818.5063
5956907713041688960,31.32817622455827,6.0607696,6.32883,5.6189137,5970.9004
5956960180366421376,1.3676494486650417,8.363871,8.354704,8.306433,12009.99
5957007596808567680,16.641981499766832,10.355487,10.91598,9.6523075,4616.4087
5957028075214067328,1.1562199662785249,7.401154,8.165427,6.551423,4440.066
5957132769344906496,8.928974868591,8.983572,9.251324,8.543574,5980.5356
5957134899648850560,11.469295755088323,8.645228,8.961922,8.161987,5726.758
5957192623981959680,4.85405782743907,9.986166,10.220971,9.59297,6685.506
5957263783007197184,5.362431578517582,9.53967,9.840139,9.070674,5836.1206
5957478114702420992,21.116913151181812,10.043206,10.667137,9.290731,4563.6816
5957478222140073728,0.8893431739917288,8.4773035,8.431896,8.506235,17382.96
5957711417330884096,2.5561926806781887,7.923904,7.881078,7.9513593,9998.32
5957838930694532608,3.713644935225634,8.9262,9.164917,8.525406,6617.678
5957986883736240384,14.615940815422846,9.06933,9.432789,8.536617,5551.636
5958109681059207680,7.054149000274454,8.520865,8.686247,8.204234,6892.5073
5958129918939237376,3.070451823918825,6.9625173,6.937394,6.953089,9999.561
5958156930045243008,2.787718463517574,8.3755,8.984954,7.6284895,4763.9746
5958585769588196736,12.020995474987545,8.353004,8.588553,7.9485645,6254.882
5958687891103171968,12.457692996539281,6.86083,7.0443854,6.53089,6739.5615
5958743588232878336,6.286610705901214,8.495695,8.70423,8.130606,6501.3965
5958795196561620480,13.379899229799552,8.213781,8.516822,7.737414,5770.1494
5958853092706494336,2.1799370095300765,8.0276,8.013759,7.9983754,12184.811
5959053650519375232,0.8969937822140843,7.5092096,8.321476,6.630078,4414.3276
5959081099578953856,5.469195632418515,9.044197,9.330256,8.589881,6142.4854
5959346734719054976,4.612522427416755,8.605386,8.819905,8.232385,7075.1978
5959373745837273728,18.451517812230033,9.815858,10.286851,9.181587,4912.033
5959478023279541888,12.835955003147369,8.385097,8.63132,7.973332,6201.2573
5959530769827203456,5.491104566496454,9.64165,9.894109,9.226216,6256.1147
5959598767762971648,12.017903271527203,7.6694813,7.9235263,7.249512,6122.6357
5959771077483277184,7.882036559804888,9.000222,9.249755,8.587829,6191.457
5959972155029259008,7.200202603088227,10.117212,10.412338,9.658219,5868.3477
5960022629487737216,4.588197895615014,9.851163,10.177849,9.345863,6176.662
5960103890270368512,8.454711181320148,8.619232,8.879615,8.194206,6091.0986
5960146148390422528,2.548979407778579,8.608558,8.661424,8.467783,10307.742
5960214631724654592,1.7000636720549263,7.9142957,8.762398,7.015674,4405.8154
5960241982032771968,2.310233089763764,10.03391,10.278764,9.628269,7364.9106
5960291150821502208,8.529953968659735,8.524879,8.9685135,7.9093957,5113.276
5960331725334000384,5.836803012351965,9.008387,9.166778,8.686124,6927.2964
5960515416866101760,3.904261070731758,9.145587,9.424741,8.695807,6187.1997
5961511952366039680,6.723701787034956,9.072911,9.278573,8.713183,6627.0254
5961516006815302784,0.7593482720974822,8.199448,8.227925,7.9391623,15547.836
5961657843781053568,13.784192669871448,8.336976,8.58359,7.9219823,6173.96
5961764011033104768,14.86941269757616,7.8071775,8.072037,7.3763347,6040.3174
5961769920908096640,11.927361168100822,7.248946,7.5028725,6.8220844,6083.065
5961980584801587584,11.741549355760622,8.378303,8.654176,7.918936,5942.03
5961986425957468032,9.405239516593909,8.363373,8.625302,7.929424,6056.032
5962298133161423744,11.553783811461663,7.79847,8.010437,7.4283376,6477.5806
5962425161113160576,8.09280819743028,9.472779,9.726808,9.051932,6117.0254
5962695542283150336,1.2362897546773335,8.314797,8.362118,8.175008,12050.792
5962714062182357632,2.9374741305143792,7.58183,8.392827,6.7019725,4368.547
5962733647236402816,6.279906696969853,9.902003,10.154589,9.48944,6159.2236
5962784907578039808,6.190838479548407,9.004389,9.318494,8.5087595,5950.5894
5962868371706076160,6.2769213675912,6.0646973,6.0940065,5.9796944,9102.992
5962879263745390080,0.8099146910319774,6.849056,7.225856,6.2638054,6199.637
5963192551520710656,10.186560951205228,9.329066,9.601844,8.843141,5877.4233
5963381431304985344,14.373883048855363,8.033269,8.272157,7.6292505,6243.605
5963593396549656192,4.794439801851471,8.639152,8.83376,8.287501,7196.301
5963619647394377856,9.41716848043595,6.2663126,6.2898536,6.190456,8824.956
5963632944613500544,2.531160783145788,8.697901,8.69382,8.6631365,9999.847
5963696785026637440,1.3949767985664763,7.78748,8.494762,6.9709954,4648.7656
5963930598690559744,1.0065973313010967,7.872312,7.927492,7.7074504,18586.535
5963996741187483392,1.2667283317900293,8.130067,8.139508,8.059926,12380.947
5964193485048327808,0.43153311494252344,8.963354,10.256292,7.867073,5970.766
5964367555798171776,15.144746890356194,8.532212,8.815938,8.079285,5926.152
5964441012608792192,25.072351921430965,9.658709,10.262033,8.917993,4455.258
5964575707105020800,10.106610391849536,9.336093,9.654793,8.844443,5668.791
5964578211038774144,3.8611909357947503,8.357235,8.555926,8.005055,7233.2188
5964633981199354240,17.29619900595287,8.858757,9.237187,8.30711,5521.364
5964856323071807360,6.43558493860577,7.0026383,7.07722,6.8286424,10354.317
5965201874651002624,9.454911087453356,8.369916,8.726532,7.837811,5932.115
5965335263475768320,8.969590539797009,8.891196,9.213971,8.4021845,5722.195
5965400306462589568,21.929672991664777,9.193045,9.6324625,8.585068,5027.1
5965406010180880640,20.657994945917284,7.253027,7.532678,6.8017173,5925.999
5965794928048291200,6.4725485972163606,8.841758,9.051666,8.479668,6533.745
5966075063007621888,6.847108540655705,8.621232,8.90194,8.174978,5969.0884
5966087840506994560,3.467138810399105,9.544113,9.685099,9.288396,7528.84
5966090765408556160,3.3844022723114375,8.091282,8.711607,7.3282094,5137.7275
5966295029726062464,5.2891982061034915,9.842503,10.157044,9.346575,6541.5693
5966749304133336576,6.417955181336227,7.9244637,8.174987,7.507671,6303.6973
5966777784050130944,6.797613001715904,8.896035,9.125523,8.504605,6330.425
5966832454699713536,10.584699038844622,9.999865,10.359081,9.472433,5644.3213
5967133480366147200,5.47122760843182,7.3068213,7.445437,6.9997497,7432.2036
5968253917100321152,6.911516895920995,6.1818676,6.2513266,6.021758,10266.291
5968281026954820736,3.985789026633132,8.289779,8.896624,7.5402417,5027.9834
5968311607128866048,11.850153422406313,8.089743,8.318943,7.6981735,6329.5767
5968422138052075392,0.5135396099028017,6.726223,8.441064,5.47554,3719.5415
5968434168264225920,6.579990015099299,10.33443,10.634915,9.8079195,5658.922
5968869746693010432,28.316193000942473,8.677668,9.167476,8.027458,4853.419
5969081333984323584,5.731984015996442,9.377432,9.587812,9.001303,6946.2075
5969328827161775104,5.422648853255072,7.0693636,7.1229415,6.927564,11047.413
5969427164741494656,22.885334728098606,8.4383955,8.80057,7.9064026,5428.96
5969429050182158464,11.344908053709633,7.901498,8.353175,7.2780943,5660.323
5969871230020165376,8.04388362352247,8.4854355,8.675744,8.147836,6826.967
5969933661675580288,0.5196720005435098,9.699861,9.777319,9.505792,18846.756
5970289834676242816,5.6473933702652115,7.3858905,7.453451,7.22894,10714.375
5970479053766758784,2.393961749440237,7.2166886,7.217567,7.164328,11773.037
5970553854939373824,10.608200309806705,7.553881,7.886649,7.046821,5773.2295
5970681157767308160,5.731305714525745,6.92319,6.886121,6.960253,11543.13
5970753244489257216,11.335093715192517,5.227675,5.7107506,4.585712,5006.9834
5970906347133209216,5.871897567703006,7.2240453,7.201188,7.2312965,10685.463
5970956070030449792,70.32196073686148,7.191345,7.730347,6.49972,4640.586
5971108588555651456,4.785760840887848,7.499628,8.145459,6.7260284,4787.7075
5971324097179289216,6.503818203217557,6.485938,6.9282675,5.8728023,4974.145
5971324234618260608,5.992617870832986,8.942819,9.097033,8.658599,7073.5513
5971575193814903552,16.64351796639854,7.2938843,7.5129395,6.9126387,6393.307
5971703085067765376,8.651663687228668,8.185558,8.558579,7.632902,5327.844
5972130726385149568,9.315364169983424,9.330912,9.632379,8.863758,5865.549
5972194910385133184,15.612417242615559,5.653873,5.6645174,5.609607,9095.409
5972220130436909568,0.5484974178158757,5.324928,6.6527576,4.2102056,4572.738
5972328982109162240,6.10448254139186,7.501303,8.0104,6.8271217,5076.153
5972446835977768448,2.197893348848501,8.607047,8.863884,8.1778145,6008.716
5972916705376604032,1.3657933878672566,8.773131,9.556603,7.9055467,4884.6367
5973163373942371968,1.59675163085726,8.390945,9.420648,7.3922086,4951.6216
5973372418598693888,2.0056165230429146,7.0512314,8.011338,6.0881968,4855.9165
5973403514165963648,7.3182975517166895,8.934597,9.143284,8.572189,6529.005
5973477318881351168,0.9969224744905714,6.6639643,6.6394506,6.6421967,23067.215
5973664854313362432,5.502281820266506,9.772782,10.110094,9.267761,5903.727
5973919185095649792,4.752337757879694,8.353097,9.122039,7.4934716,4907.05
5974053600402878336,9.826877934153801,8.602832,8.825262,8.223317,6412.1016
5974064080124386176,7.9376419954315365,8.521919,8.771698,8.108909,6175.2246
5974066343551468544,32.11785045320186,7.7037897,8.050538,7.178898,5451.045
5974386614974129536,8.946337668777234,5.6217895,6.1561356,4.9335737,4693.8228
5974412831455010432,1.1300172452532284,8.280947,8.3815565,8.051649,7618.6436
5974730276781852544,2.0340643187252323,8.622706,9.134873,7.9440203,5617.415
5974810304957396480,2.470124719973431,7.5701566,7.6523438,7.3733363,7384.1323
5974909879433398016,1.8147925762853578,8.251034,8.25132,7.9140687,10591.109
5975425236844514816,6.271682837037661,9.637712,9.926614,9.174401,5899.243
5975474336911480704,5.538308580956774,9.007494,9.171264,8.706211,7122.6494
5975510968694657536,31.798406057553194,5.9752173,6.217287,5.5751376,6260.2925
5975565497602725376,0.5724605031027397,7.6413007,8.066274,7.014036,17542.54
5975708979565165952,4.886650397365307,9.081147,9.796266,8.258171,4850.803
5975845976138816384,0.9350788100234501,8.623978,8.897575,8.16114,6316.1885
5975988637777388288,20.988178667547576,8.359515,8.699506,7.8471456,5661.234
5976083401931710592,8.412531647443181,9.226562,9.477184,8.814628,6199.5283
5976151056269099520,3.5693141361175713,9.674832,9.95679,9.224982,6591.0625
5976282276132262784,12.022339274818655,8.592555,8.843754,8.176441,6179.233
5976304987919824384,16.16478694575233,5.808962,6.0084734,5.4573154,6595.8115
5976498948652231296,7.095638507772297,5.963737,5.9987593,5.8673587,9585.48
5976524099988210560,16.65968669142871,7.7072997,7.948402,7.3021417,6224.891
5976629515654118272,7.676632997344712,8.898215,9.124277,8.515306,6400.8716
5976728128113872512,4.793889516351202,8.638592,8.941635,8.159471,6063.8633
5976743280761846272,11.736079969216368,8.690493,8.947495,8.266253,6119.0234
5977430849134586496,1.3536403950421125,10.142991,10.243098,9.936616,10680.22
5977574167957621504,9.247314865262949,5.6417108,6.1994634,4.9376945,4550.44
5978363956558833024,7.876883201064023,8.148766,8.296551,7.8676925,7069.3936
5978423712539375488,17.23363863096805,8.241504,8.525954,7.7829514,5883.389
5978607674502658688,10.287523921606864,7.8449044,8.022735,7.521548,6773.6084
5978840186898154240,1.0111680232754239,8.306825,8.341454,8.182725,23454.537
5978928250923054720,8.346762011600738,9.702879,10.002882,9.234029,5845.541
5979069847367053952,1.4333508603738963,8.299014,8.321129,8.204641,11585.487
5979252263177092224,8.407503708959362,8.7157,8.948324,8.323543,6317.5967
5979436122168877184,7.325188647254087,8.870933,9.126228,8.452022,6119.803
5979460655025099776,20.629789585677567,5.404375,5.660321,4.994279,6196.398
5979677288828756352,0.8533609847571098,8.687508,8.692731,8.617376,24624.69
5979870017005778944,1.1954130588178866,8.923633,8.959728,8.801562,11870.437
5979913172849957504,0.8722997371651026,5.9377794,5.961579,5.8299994,17170.584
5980059540917844352,4.914126598945821,9.416509,9.674884,8.98985,6388.301
5980265085264869376,16.198428250544723,7.9864216,8.305939,7.4965734,5694.4204
5980305457968737280,0.9565908635002082,8.730389,8.746082,8.637176,7999.9478
5980419704080798080,9.910403433760564,6.9974227,7.040579,6.890568,9894.683
5980497975571537920,13.236599441463984,8.827889,9.143567,8.342055,5725.5884
5980519141187777536,1.73853862504844,8.482825,9.242555,7.6318536,4639.5693
5980741345624210432,9.940976490396453,9.452299,9.797914,8.937503,5645.1206
5980762339429957504,9.421901572428249,6.1942205,6.1710706,6.209765,10433.402
5980901771144089984,0.9716145054301396,8.419483,9.153086,7.5838256,4722.2197
5980983169357054080,3.2725630030566046,9.283555,9.957166,8.489271,4793.9565
5980989354110169216,6.331647000424088,9.975996,10.280797,9.4958,5985.768
5981114595352124800,6.6995392744292825,8.790864,9.077317,8.33361,5880.389
5981128373607083392,2.4967220289912695,8.290809,8.905495,7.5395317,4797.2397
5981256599843354240,4.372672782305969,9.404581,9.624109,9.029175,6935.6147
5981437508181610880,6.680998264159529,8.804395,9.006767,8.44891,6724.4863
5981525434759409024,3.1821387625880475,10.163942,10.521118,9.628888,6639.0854
5981604324717488640,3.2853133338211173,8.929368,9.272348,8.403902,6842.2793
5981611608982265600,15.852118340871321,8.348428,8.636487,7.8885465,5914.825
5981652222189162496,3.044943343422436,9.4166355,9.684007,8.979925,6808.9375
5981831339504441600,7.475741656877395,9.79228,10.106756,9.310136,5776.6406
5981935960589347712,2.8396727508893513,8.353538,8.906578,7.6487465,4847.2334
5981971939547956352,2.542148299405294,8.612662,9.147204,7.920309,5065.3716
5982012896357754752,7.0003209918572855,8.399718,8.690776,7.9378047,5882.6978
5982183973497021184,23.804412666166826,10.275022,10.938534,9.492504,4359.7734
5982257881315719808,1.379057543676627,8.252618,8.614131,7.6990924,6054.8154
5982616493898390272,8.551390547201384,7.8542013,7.9506454,7.6463766,7643.9937
5982707134891976832,4.680500308310041,10.376254,10.638506,9.934762,6470.8486
5982768119092638976,13.896403808232888,9.713027,10.104972,9.15185,5506.7246
5982768192155446528,1.9335865342102552,10.345323,10.644063,9.875983,6516.25
5982775854377691136,22.004300917377048,9.099297,9.57426,8.463246,4905.4365
5982829519946360576,16.846424631652106,7.730335,7.987545,7.3075304,6101.805
5982979916855795968,5.892559533425152,6.549048,7.141166,5.8064423,5094.254
5983016784856487168,3.5298313914158963,7.8290143,8.377773,7.123736,5063.3726
5983356087248844032,7.518276418816819,8.620767,8.883623,8.188393,6172.2896
5983378317999738240,2.2641149841014907,10.165351,10.578908,9.574069,6704.2173
5983435733124805504,13.956255255300077,4.400192,4.859632,3.7783484,4988.4146
5983661644090744192,4.104291607195876,7.9841013,8.072603,7.779166,7598.4233
5983889934508173440,7.479867933100848,8.915853,9.212894,8.450683,5856.006
5983901513740111616,10.878625207955817,6.599596,6.655591,6.47285,10111.434
5983902097855825280,7.118942286401861,9.287737,9.609832,8.795078,5820.599
5983971264010826112,8.237332888825781,8.719271,8.974396,8.302535,6155.911
5984166216846046208,7.384875332422452,8.835936,9.012556,8.420719,6535.0327
5984720821706441600,6.916191939316045,9.25827,9.492278,8.863363,6445.7646
5984774216749211648,1.004124522507408,9.064528,9.335905,8.605878,28972.824
5984851251281629696,12.329547746163326,8.324207,8.556263,7.930898,6318.089
5984944881579959680,7.250058481963696,8.838846,9.028174,8.50407,6716.639
5985071772054660480,5.975316915544897,7.6763206,7.7564216,7.488379,10188.384
5985101355809421440,4.059698856758857,9.629671,9.910594,9.17849,6513.1313
5985222508246420224,9.056053029079434,7.9419465,8.191088,7.529067,6169.9927
5985241852779533568,5.456696554167032,9.298816,9.651335,8.765609,6506.0986
5985294766812932352,12.111249320743768,11.1237135,11.724936,10.389304,4576.9043
5985441345442407552,5.8642989933628105,10.435204,10.755662,9.94314,5729.3394
5985505323279648768,7.118284706602198,8.523508,8.707049,8.197847,6749.8145
5985563902283904768,3.960151591078528,8.748494,9.04126,8.282657,6071.955
5985573458639823232,14.616084781558987,8.529009,8.832992,8.052973,5770.042
5985601083871997952,1.6251085370057334,9.606626,10.161888,8.90016,4879.207
5985674648076720000,2.060471938332983,10.620588,10.851833,10.234998,7185.587
5985810609551538688,5.3610899537684755,10.286547,10.589348,9.812027,5926.142
5985984229309739392,1.9682605382616534,9.245522,9.810853,8.531203,4660.382
5986118988197564928,1.9035739182805969,7.524032,8.494935,6.55269,5047.883
5986146063673470976,7.23204315558604,10.085084,10.384501,9.619337,5825.2563
5986274019329153152,9.578485423540279,9.092863,9.382478,8.6358185,5896.6787
5986463925610418944,2.4437761182682896,7.411121,7.9687667,6.703782,5065.6997
5986552161419450496,1.6866498303269903,10.37662,10.619802,9.969992,7017.4644
5986643489600540672,8.922272892411193,9.664345,10.006995,9.156011,5633.7803
5986694685602843520,17.08943704082291,9.2354765,9.627454,8.671902,5257.297
5986737222961202176,6.190791962791772,9.601561,9.863534,9.178807,6124.6797
5986801097717858304,3.294465037563389,8.37807,8.887867,7.7068205,4833.135
5986886000623902336,4.208414267266387,8.678598,8.872564,8.335686,6821.553
5987155587133475840,7.531733628144914,8.595625,8.826655,8.205966,6328.833
5987274987220363776,7.232197282666069,8.937383,9.239285,8.470032,5861.2964
5987279007309820416,2.630683337529439,10.131913,10.364137,9.708293,6627.422
5987284711025924352,5.963371325947017,10.091769,10.361564,9.660694,6036.028
5987421394064245760,7.52360388402063,7.970307,8.091032,7.735021,7351.3623
5987452111672341760,3.727915882083474,7.924406,8.489073,7.2074547,4918.7417
5987792857206654464,13.80046079297874,8.964909,9.307804,8.451525,5607.266
5987850581564871168,3.7093661687830175,7.534596,8.000603,6.8985524,5232.253
5987924003995749120,6.516513798578343,9.026787,9.212227,8.695819,6751.445
5987964690254863104,3.411740714999376,10.212742,10.426628,9.848137,6994.2686
5988162430549086976,6.876060544121516,9.256356,9.477862,8.879703,6422.981
5988190055779778176,6.213362662433343,9.018656,9.278189,8.597244,6121.624
5988289527219106560,14.432088870146714,8.375808,8.631214,7.9525657,6095.839
5988369031323716992,5.497043814377283,6.957404,6.945114,6.9402046,11866.215
5988369551052918272,3.3135311658118525,6.8024836,6.7995596,6.759768,13142.272
5988396386008761600,4.135238121566292,6.3253655,6.768245,5.7002106,5891.2495
5988512178332809856,8.827623374935088,7.8523746,8.173471,7.36059,5715.7964
5988646043873107968,2.3074565619032024,10.063032,10.338904,9.620626,6115.907
5988743552471952896,1.6305660564045605,9.422722,9.915389,8.763951,4893.1934
5988754689359774976,0.2829799293192903,10.68384,10.675302,10.658073,23198.475
5989102478619519616,57.475860390190874,4.5205355,4.7430863,4.171589,6596.695
5989296404996309760,0.34925427304953766,10.830918,10.828189,10.794009,19914.309
5989312038673874432,5.662261171167331,8.235748,8.302781,8.081695,8382.783
5989482772213064064,9.122251654098003,9.732726,10.046573,9.250315,5748.5234
5989656117080416768,1.567099192643584,10.703029,10.88061,10.388709,7819.379
5989693603556613376,7.789670255531377,8.849061,9.071741,8.469314,6415.126
5989819119685515520,6.986345832432014,8.349311,8.504105,8.058357,7168.8843
